trip_id,user_id,user_type,bike_id,bike_type,start_station_id,end_station_id,start_time,end_time,duration_minutes,distance_km,status
TR11293,USR1064,casual,BK227,electric,ST102,ST102,2024-06-04 19:51:00,2024-06-04 20:48:32,57.5,4.63,cancelled
TR11294,USR1004,member,BK280,classic,ST107,ST107,2024-10-14 14:10:00,2024-10-14 14:12:00,2.0,8.35,completed
TR11295,USR1199,member,BK285,electric,ST111,ST103,2024-06-30 08:50:00,2024-06-30 08:57:38,7.6,3.52,completed
TR11296,USR1123,member,BK286,electric,ST109,ST114,2024-06-02 12:47:00,2024-06-02 13:03:02,16.0,11.74,completed
TR11297,USR1053,member,BK243,classic,ST103,ST103,2024-09-16 15:08:00,2024-09-16 15:22:59,15.0,9.25,cancelled
TR11298,USR1199,member,BK228,classic,ST107,ST113,2024-01-08 15:48:00,2024-01-08 16:14:11,26.2,1.68,completed
TR11299,USR1007,member,BK251,electric,ST108,ST103,2024-07-02 08:35:00,2024-07-02 08:44:16,9.3,3.98,completed
TR11300,USR1189,member,BK320,electric,ST107,ST109,2024-12-28 18:19:00,2024-12-28 18:38:18,19.3,10.92,completed
TR11301,USR1094,casual,BK229,electric,ST108,ST109,2024-02-11 07:03:00,2024-02-11 07:39:05,36.1,14.88,completed
TR11302,USR1161,casual,BK336,classic,ST107,ST109,2024-06-08 17:56:00,2024-06-08 17:58:00,2.0,1.39,nan
TR11303,USR1052,member,BK243,electric,ST114,ST109,2024-08-26 07:50:00,2024-08-26 08:21:43,31.7,13.2,completed
TR11304,USR1080,casual,BK323,electric,ST100,ST112,2024-12-27 22:30:00,2024-12-27 22:32:00,2.0,1.87,completed
TR11305,USR1034,member,BK243,classic,ST113,ST107,2024-09-01 19:34:00,2024-09-01 20:08:26,34.4,6.26,completed
TR11306,USR1190,member,BK238,classic,ST113,ST114,2024-10-26 15:37:00,2024-10-26 15:57:31,20.5,10.59,completed
TR11307,USR1156,member,BK251,electric,ST102,ST102,2024-09-05 21:10:00,2024-09-05 21:44:51,34.9,1.16,completed
TR11308,USR1032,casual,BK320,electric,ST110,ST111,2024-10-28 11:46:00,2024-10-28 11:50:35,4.6,10.1,completed
TR11309,USR1034,member,BK201,electric,ST109,ST111,2024-01-25 14:04:00,2024-01-25 15:02:31,58.5,13.65,completed
TR11310,USR1189,member,BK323,electric,ST111,ST109,2024-11-17 16:23:00,2024-11-17 16:32:54,9.9,9.61,completed
TR11311,USR1011,member,BK300,classic,ST107,ST104,2024-07-15 16:26:00,2024-07-15 16:53:26,27.4,8.95,completed
TR11312,USR1122,member,BK336,classic,ST107,ST107,2024-06-22 12:05:00,2024-06-22 12:07:00,2.0,2.11,completed
TR11313,USR1014,casual,BK280,electric,ST100,ST104,2024-11-03 19:57:00,2024-11-03 20:24:31,27.5,7.95,completed
TR11314,USR1174,casual,BK261,classic,ST111,ST103,2024-12-09 17:51:00,2024-12-09 18:59:25,68.4,4.84,completed
TR11315,USR1080,member,BK307,classic,ST105,ST105,2024-12-28 15:04:00,2024-12-28 15:27:48,23.8,3.49,completed
TR11316,USR1162,casual,BK295,classic,ST104,ST100,2024-01-17 19:58:00,2024-01-17 20:13:10,15.2,5.71,completed
TR11317,USR1043,member,BK238,electric,ST100,ST112,2024-05-08 18:42:00,2024-05-08 18:54:01,12.0,5.94,completed
TR11318,USR1153,member,BK261,electric,ST105,ST106,2024-09-07 11:58:00,2024-09-07 12:14:24,16.4,9.15,completed
TR11319,USR1014,casual,BK312,classic,ST103,ST106,2024-09-17 19:14:00,2024-09-17 19:25:47,11.8,3.4,completed
TR11320,USR1011,casual,BK283,electric,ST108,ST114,2024-06-20 19:57:00,2024-06-20 20:01:01,4.0,12.0,completed
TR11321,USR1032,member,BK329,classic,ST112,ST114,2024-09-12 17:51:00,2024-09-12 18:17:43,26.7,13.82,completed
TR11322,USR1004,member,BK320,classic,ST102,ST108,2024-07-14 20:50:00,2024-07-14 21:04:56,14.9,4.54,nan
TR11323,USR1174,casual,BK251,classic,ST100,ST110,2024-01-07 22:02:00,2024-01-07 22:12:38,10.6,5.42,completed
TR11324,USR1034,casual,BK320,electric,ST101,ST105,2024-03-01 13:23:00,2024-03-01 14:00:44,37.7,5.43,completed
TR11325,USR1102,member,BK261,electric,ST108,ST108,2024-04-06 06:25:00,2024-04-06 07:49:10,84.2,8.14,completed
TR11326,USR1004,member,BK228,classic,ST103,ST107,2024-04-07 19:24:00,2024-04-07 20:03:35,39.6,14.46,completed
TR11327,USR1162,casual,BK241,electric,ST102,ST100,2024-04-16 22:09:00,2024-04-16 22:22:15,13.3,10.87,completed
TR11328,USR1088,member,BK251,electric,ST109,ST104,2024-10-19 20:22:00,2024-10-19 21:11:16,49.3,2.63,cancelled
TR11329,USR1032,member,BK320,electric,ST109,ST107,2024-06-28 21:11:00,2024-06-28 21:19:38,8.6,6.33,completed
TR11330,USR1135,member,BK312,classic,ST114,ST112,2024-10-29 18:53:00,2024-10-29 19:24:05,31.1,13.81,completed
TR11331,USR1036,member,BK328,classic,ST114,ST110,2024-11-03 22:24:00,2024-11-03 23:17:18,53.3,11.97,completed
TR11332,USR1032,member,BK201,classic,ST105,ST111,2024-08-07 20:11:00,2024-08-07 20:13:00,2.0,11.46,completed
TR11333,USR1103,member,BK327,classic,ST107,ST110,2024-07-23 09:05:00,2024-07-23 09:52:19,47.3,9.43,completed
TR11334,USR1161,casual,BK227,electric,ST106,ST103,2024-04-11 14:14:00,2024-04-11 14:16:00,2.0,0.9,cancelled
TR11335,USR1053,casual,BK312,classic,ST113,ST114,2024-01-03 19:38:00,2024-01-03 19:44:46,6.8,7.8,cancelled
TR11336,USR1040,casual,BK325,electric,ST105,ST105,2024-03-05 09:02:00,2024-03-05 09:10:40,8.7,13.86,completed
TR11337,USR1053,member,BK291,classic,ST105,ST106,2024-06-28 07:56:00,2024-06-28 07:59:08,3.1,5.0,completed
TR11338,USR1187,member,BK228,classic,ST100,ST103,2024-09-13 07:18:00,2024-09-13 07:47:30,29.5,13.08,completed
TR11339,USR1190,member,BK315,classic,ST103,ST103,2024-07-20 21:02:00,2024-07-20 22:26:15,84.3,2.83,completed
TR11340,USR1013,member,BK250,electric,ST112,ST111,2024-10-03 14:56:00,2024-10-03 15:32:03,36.1,14.42,completed
TR11341,USR1098,member,BK253,electric,ST110,ST106,2024-04-19 16:21:00,2024-04-19 16:35:09,14.2,4.2,cancelled
TR11342,USR1061,casual,BK202,classic,ST105,ST106,2024-05-16 12:16:00,2024-05-16 12:50:56,34.9,5.8,completed
TR11343,USR1087,member,BK329,classic,ST108,ST113,2024-08-19 10:11:00,2024-08-19 10:36:52,25.9,3.07,completed
TR11344,USR1008,casual,BK329,electric,ST107,ST110,2024-03-07 17:43:00,2024-03-07 17:51:01,8.0,0.97,cancelled
TR11345,USR1094,member,BK261,classic,ST103,ST107,2024-08-20 20:14:00,2024-08-20 20:16:17,2.3,6.03,completed
TR11346,USR1103,member,BK270,electric,ST109,ST111,2024-08-15 20:33:00,2024-08-15 20:40:52,7.9,10.54,completed
TR11347,USR1049,casual,BK300,electric,ST113,ST114,2024-11-29 21:58:00,2024-11-29 21:58:00,11.1,1.94,completed
TR11348,USR1199,casual,BK320,classic,ST103,ST112,2024-03-31 08:44:00,2024-03-31 08:47:25,3.4,11.45,completed
TR11349,USR1032,member,BK331,classic,ST101,ST103,2024-07-25 22:31:00,2024-07-25 22:51:50,20.8,12.62,completed
TR11350,USR1053,member,BK261,classic,ST113,ST112,2024-05-10 19:23:00,2024-05-10 19:39:18,16.3,11.07,completed
TR11351,USR1122,member,BK333,electric,ST106,ST114,2024-11-22 15:34:00,2024-11-22 15:36:00,2.0,8.5,completed
TR11352,USR1034,member,BK295,classic,ST111,ST106,2024-01-21 13:29:00,2024-01-21 13:31:00,2.0,4.32,completed
TR11353,USR1014,member,BK312,electric,ST110,ST112,2024-11-23 12:12:00,2024-11-23 12:20:16,8.3,6.04,completed
TR11354,USR1064,member,BK235,electric,ST108,ST106,2024-10-30 22:23:00,2024-10-30 22:30:37,7.6,1.16,completed
TR11355,USR1032,casual,BK346,classic,ST105,ST107,2024-02-21 20:03:00,2024-02-21 20:33:22,30.4,4.84,completed
TR11356,USR1003,member,BK280,electric,ST114,ST109,2024-07-04 07:27:00,2024-07-04 07:49:11,22.2,8.65,completed
TR11357,USR1064,member,BK243,electric,ST112,ST107,2024-11-05 10:34:00,2024-11-05 10:47:35,13.6,4.81,completed
TR11358,USR1141,member,BK228,electric,ST112,ST112,2024-01-05 22:02:00,2024-01-05 22:14:32,12.5,14.8,completed
TR11359,USR1027,member,BK300,classic,ST112,ST105,2024-03-05 21:51:00,2024-03-05 23:15:46,84.8,2.72,completed
TR11360,USR1001,casual,BK312,classic,ST106,ST109,2024-12-24 16:54:00,2024-12-24 17:52:40,58.7,1.74,completed
TR11361,USR1130,member,BK235,classic,ST101,ST101,2024-06-28 14:18:00,2024-06-28 15:28:36,70.6,11.54,completed
TR11362,USR1049,member,BK201,electric,ST111,ST107,2024-10-01 06:03:00,2024-10-01 06:24:07,21.1,4.13,completed
TR11363,USR1102,member,BK320,electric,ST108,ST110,2024-06-18 07:39:00,2024-06-18 08:05:00,26.0,4.44,completed
TR11364,USR1145,member,BK261,classic,ST113,ST113,2024-01-17 07:39:00,2024-01-17 07:49:21,10.4,6.83,completed
TR11365,USR1162,casual,BK286,classic,ST107,ST107,2024-08-02 16:46:00,2024-08-02 17:36:58,51.0,13.5,cancelled
TR11366,USR1128,casual,BK320,classic,ST113,ST102,2024-11-02 13:33:00,2024-11-02 14:04:32,31.5,8.93,nan
TR11367,USR1004,member,BK312,electric,ST113,ST111,2024-08-03 14:46:00,2024-08-03 15:08:59,23.0,10.83,completed
TR11368,USR1199,member,BK265,classic,ST112,ST105,2024-04-30 10:19:00,2024-04-30 10:39:23,20.4,14.37,cancelled
TR11369,USR1027,casual,BK253,classic,ST101,ST102,2024-08-19 08:54:00,2024-08-19 08:56:00,2.0,5.2,completed
TR11370,USR1034,member,BK295,classic,ST109,ST108,2024-06-01 11:21:00,2024-06-01 12:14:32,53.5,3.9,completed
TR11371,USR1174,casual,BK228,classic,ST113,ST103,2024-07-31 21:20:00,2024-07-31 21:45:17,25.3,7.75,completed
TR11372,USR1064,member,BK262,electric,ST108,ST109,2024-10-23 16:24:00,2024-10-23 17:29:40,65.7,5.54,completed
TR11373,USR1026,casual,BK286,electric,ST107,ST105,2024-03-19 18:06:00,2024-03-19 18:32:22,26.4,1.06,completed
TR11374,USR1011,member,BK295,electric,ST105,ST104,2024-04-07 16:08:00,2024-04-07 16:10:00,2.0,4.97,completed
TR11375,USR1153,member,BK265,classic,ST100,ST103,2024-12-03 19:29:00,2024-12-03 19:43:48,14.8,14.04,cancelled
TR11376,USR1162,member,BK323,classic,ST106,ST101,2024-02-25 16:31:00,2024-02-25 16:37:31,6.5,7.44,completed
TR11377,USR1161,casual,BK300,electric,ST107,ST112,2024-08-17 13:47:00,2024-08-17 14:03:10,16.2,12.86,completed
TR11378,USR1036,member,BK261,classic,ST100,ST106,2024-07-12 11:28:00,2024-07-12 12:38:31,70.5,5.37,completed
TR11379,USR1174,casual,BK258,classic,ST100,ST110,2024-05-20 21:41:00,2024-05-20 22:05:38,24.6,3.02,completed
TR11380,USR1190,member,BK328,electric,ST111,ST102,2024-11-25 22:49:00,2024-11-25 23:00:35,11.6,11.09,completed
TR11381,USR1039,member,BK329,classic,ST109,ST111,2024-04-07 20:16:00,2024-04-07 21:09:35,53.6,3.17,cancelled
TR11382,USR1032,member,BK201,electric,ST104,ST105,2024-10-19 07:56:00,2024-10-19 07:58:01,2.0,14.42,cancelled
TR11383,USR1133,member,BK243,classic,ST101,ST110,2024-11-19 15:12:00,2024-11-19 15:15:51,3.9,3.47,completed
TR11384,USR1000,casual,BK238,electric,ST107,ST104,2024-04-19 06:44:00,2024-04-19 06:54:12,10.2,11.79,cancelled
TR11385,USR1039,member,BK201,electric,ST110,ST108,2024-07-16 13:55:00,2024-07-16 14:19:34,24.6,12.36,completed
TR11386,USR1013,member,BK202,classic,ST111,ST106,2024-06-08 18:14:00,2024-06-08 18:16:00,2.0,10.72,completed
TR11387,USR1105,casual,BK244,electric,ST104,ST113,2024-12-20 20:13:00,2024-12-20 20:22:42,9.7,5.53,completed
TR11388,USR1014,casual,BK333,classic,ST113,ST110,2024-07-23 12:09:00,2024-07-23 12:24:55,15.9,0.89,completed
TR11389,USR1061,member,BK329,electric,ST107,ST114,2024-10-30 11:13:00,2024-10-30 11:34:39,21.7,2.11,completed
TR11390,USR1049,casual,BK333,classic,ST108,ST106,2024-08-16 14:52:00,2024-08-16 15:43:18,51.3,0.99,completed
TR11391,USR1171,member,BK302,electric,ST102,ST101,2024-07-02 14:39:00,2024-07-02 14:41:00,2.0,9.88,completed
TR11392,USR1081,member,BK302,electric,ST106,ST111,2024-07-28 09:18:00,2024-07-28 09:23:24,5.4,2.84,completed
TR11393,USR1088,member,BK261,electric,ST111,ST103,2024-08-10 21:50:00,2024-08-11 00:18:57,149.0,14.17,completed
TR11394,USR1088,casual,BK226,electric,ST111,ST102,2024-11-27 18:24:00,2024-11-27 18:36:56,12.9,6.21,completed
TR11395,USR1007,casual,BK328,classic,ST114,ST104,2024-08-01 12:49:00,2024-08-01 12:51:00,2.0,4.39,completed
TR11396,USR1014,casual,BK243,electric,ST104,ST106,2024-01-19 19:02:00,2024-01-19 19:12:41,10.7,2.12,completed
TR11397,USR1141,member,BK253,classic,ST111,ST112,2024-06-04 15:19:00,2024-06-04 15:40:56,21.9,11.2,completed
TR11398,USR1141,member,BK244,classic,ST107,ST103,2024-06-14 16:43:00,2024-06-14 16:46:55,3.9,0.93,cancelled
TR11399,USR1136,member,BK333,electric,ST110,ST107,2024-11-18 07:59:00,2024-11-18 08:11:47,12.8,9.75,cancelled
TR11400,USR1023,member,BK320,classic,ST108,ST108,2024-08-27 16:26:00,2024-08-27 16:32:46,6.8,3.91,completed
TR11401,USR1007,member,BK295,classic,ST105,ST105,2024-11-26 08:03:00,2024-11-26 08:14:07,11.1,1.33,completed
TR11402,USR1161,casual,BK244,electric,ST102,ST114,2024-05-22 18:30:00,2024-05-22 18:51:39,21.7,4.08,completed
TR11403,USR1040,casual,BK317,electric,ST101,ST104,2024-09-24 17:32:00,2024-09-24 17:34:54,2.9,6.66,completed
TR11404,USR1102,member,BK330,classic,ST103,ST105,2024-11-22 12:07:00,2024-11-22 12:35:00,28.0,9.34,completed
TR11405,USR1004,member,BK251,classic,ST105,ST104,2024-12-16 21:46:00,2024-12-16 22:13:04,27.1,12.79,completed
TR11406,USR1150,member,BK323,electric,ST112,ST112,2024-11-30 11:47:00,2024-11-30 12:03:58,17.0,6.03,completed
TR11407,USR1052,casual,BK329,classic,ST100,ST113,2024-01-28 21:31:00,2024-01-28 22:22:35,,4.62,completed
TR11408,USR1161,member,BK211,classic,ST110,ST114,2024-01-07 22:53:00,2024-01-07 23:16:28,23.5,10.47,completed
TR11409,USR1135,member,BK243,classic,ST112,ST104,2024-01-08 19:06:00,2024-01-08 19:08:00,2.0,,completed
TR11410,USR1003,member,BK251,classic,ST112,ST113,2024-01-09 07:10:00,2024-01-09 07:39:53,29.9,1.26,completed
TR11411,USR1150,casual,BK330,classic,ST107,ST112,2024-04-21 20:07:00,2024-04-21 20:46:32,39.5,7.61,completed
TR11412,USR1192,casual,BK328,electric,ST110,ST114,2024-07-16 22:04:00,2024-07-16 22:10:25,6.4,2.37,nan
TR11413,USR1145,member,BK325,classic,ST106,ST107,2024-03-03 07:14:00,2024-03-03 07:21:05,7.1,14.67,completed
TR11414,USR1011,casual,BK300,electric,ST112,ST108,2024-11-16 11:07:00,2024-11-16 11:13:00,6.0,13.64,cancelled
TR11415,USR1136,member,BK328,classic,ST105,ST103,2024-04-09 19:31:00,2024-04-09 21:27:19,116.3,12.21,completed
TR11416,USR1014,casual,BK226,classic,ST102,ST113,2024-06-11 22:45:00,2024-06-11 22:48:39,3.7,6.66,completed
TR11417,USR1036,casual,BK285,electric,ST106,ST112,2024-09-25 06:06:00,2024-09-25 06:08:29,2.5,5.12,nan
TR11418,USR1007,member,BK280,classic,ST101,ST101,2024-08-17 06:42:00,2024-08-17 06:47:21,5.4,8.83,completed
TR11419,USR1192,casual,BK295,classic,ST112,ST100,2024-03-27 14:33:00,2024-03-27 16:08:06,95.1,11.96,completed
TR11420,USR1162,member,BK285,electric,ST106,ST112,2024-01-13 22:03:00,2024-01-13 22:59:03,56.1,4.22,completed
TR11421,USR1138,member,BK312,classic,ST102,ST100,2024-10-16 08:34:00,2024-10-16 08:40:04,6.1,4.21,completed
TR11422,USR1190,member,BK328,electric,ST108,ST104,2024-12-06 22:09:00,2024-12-06 22:54:23,45.4,14.1,nan
TR11423,USR1014,casual,BK270,classic,ST105,ST113,2024-04-23 07:33:00,2024-04-23 08:29:15,56.3,0.67,nan
TR11424,USR1171,member,BK244,classic,ST113,ST112,2024-02-22 21:42:00,2024-02-22 22:00:45,18.8,4.46,cancelled
TR11425,USR1014,member,BK228,electric,ST114,ST105,2024-07-04 09:09:00,2024-07-04 09:14:02,5.0,14.29,cancelled
TR11426,USR1123,member,BK283,electric,ST104,ST114,2024-07-05 19:34:00,2024-07-05 19:36:00,2.0,7.3,completed
TR11427,USR1032,member,BK270,electric,ST100,ST100,2024-10-24 21:26:00,2024-10-24 22:10:31,44.5,7.22,completed
TR11428,USR1174,member,BK250,classic,ST106,ST102,2024-03-11 10:57:00,2024-03-11 11:00:20,3.3,2.46,cancelled
TR11429,USR1189,member,BK251,electric,ST104,ST106,2024-02-10 06:19:00,2024-02-10 06:21:00,2.0,13.2,completed
TR11430,USR1161,member,BK285,electric,ST109,ST107,2024-05-02 13:12:00,2024-05-02 13:29:20,17.3,0.71,cancelled
TR11431,USR1070,member,BK243,classic,ST100,ST105,2024-02-07 16:44:00,2024-02-07 16:46:00,2.0,7.98,completed
TR11432,USR1004,member,BK227,classic,ST105,ST111,2024-01-08 10:41:00,2024-01-08 11:43:49,62.8,10.21,completed
TR11433,USR1011,member,BK333,electric,ST100,ST113,2024-12-12 21:35:00,2024-12-12 21:55:07,20.1,10.6,completed
TR11434,USR1098,casual,BK291,classic,ST110,ST101,2024-07-15 13:02:00,2024-07-15 14:05:43,63.7,1.03,cancelled
TR11435,USR1004,casual,BK312,classic,ST103,ST100,2024-08-14 14:04:00,2024-08-14 14:39:30,35.5,5.35,completed
TR11436,USR1110,casual,BK320,classic,ST101,ST100,2024-05-22 15:37:00,2024-05-22 15:42:06,5.1,1.06,completed
TR11437,USR1145,member,BK328,classic,ST108,ST106,2024-11-17 11:40:00,2024-11-17 12:03:56,23.9,3.16,completed
TR11438,USR1130,member,BK312,classic,ST110,ST101,2024-01-01 18:29:00,2024-01-01 18:35:49,6.8,13.81,completed
TR11439,USR1189,member,BK307,electric,ST110,ST114,2024-11-02 06:52:00,2024-11-02 07:23:23,31.4,1.58,cancelled
TR11440,USR1032,casual,BK295,classic,ST107,ST106,2024-02-02 13:51:00,2024-02-02 14:27:39,36.7,10.98,nan
TR11441,USR1047,member,BK251,classic,ST111,ST102,2024-08-01 07:03:00,2024-08-01 07:38:39,35.7,9.93,completed
TR11442,USR1103,member,BK330,classic,ST102,ST107,2024-07-31 21:07:00,2024-07-31 21:15:22,8.4,14.42,completed
TR11443,USR1034,casual,BK251,electric,ST112,ST102,2024-04-01 11:50:00,2024-04-01 11:57:47,7.8,1.55,completed
TR11444,USR1026,member,BK328,classic,ST107,ST111,2024-11-15 08:26:00,2024-11-15 08:48:48,22.8,3.42,completed
TR11445,USR1174,member,BK320,electric,ST112,ST114,2024-05-08 11:40:00,2024-05-08 11:47:42,7.7,3.53,nan
TR11446,USR1014,member,BK329,classic,ST113,ST105,2024-03-09 10:18:00,2024-03-09 10:24:06,6.1,8.99,completed
TR11447,USR1192,casual,BK325,classic,ST100,ST109,2024-12-04 15:57:00,2024-12-04 16:06:40,9.7,6.58,completed
TR11448,USR1014,casual,BK250,classic,ST100,ST108,2024-01-29 14:02:00,2024-01-29 14:12:18,10.3,1.63,completed
TR11449,USR1094,casual,BK274,electric,ST104,ST107,2024-10-27 06:32:00,2024-10-27 06:37:33,5.6,0.79,completed
TR11450,USR1027,member,BK241,electric,ST105,ST109,2024-11-01 12:39:00,2024-11-01 13:35:43,56.7,4.85,completed
TR11451,USR1001,casual,BK336,classic,ST111,ST114,2024-05-09 20:20:00,2024-05-09 20:22:00,2.0,12.18,completed
TR11452,USR1052,member,BK285,electric,ST113,ST107,2024-03-05 20:18:00,2024-03-05 20:24:02,6.0,3.21,completed
TR11453,USR1053,casual,BK270,classic,ST100,ST104,2024-04-01 22:49:00,2024-04-01 22:58:31,9.5,2.33,completed
TR11454,USR1034,member,BK295,electric,ST108,ST111,2024-03-18 18:47:00,2024-03-18 19:30:51,43.9,2.77,completed
TR11455,USR1040,casual,BK258,classic,ST109,ST110,2024-05-26 19:20:00,2024-05-26 20:04:13,44.2,9.24,completed
TR11456,USR1044,casual,BK330,classic,ST105,ST109,2024-07-07 16:37:00,2024-07-07 16:39:00,2.0,10.11,completed
TR11457,USR1136,member,BK227,electric,ST107,ST106,2024-08-05 22:14:00,2024-08-05 22:40:44,26.7,4.56,completed
TR11458,USR1049,casual,BK327,electric,ST112,ST113,2024-12-01 21:37:00,2024-12-01 22:06:01,29.0,8.73,completed
TR11459,USR1071,casual,BK280,classic,ST105,ST113,2024-07-26 16:52:00,2024-07-26 18:22:12,90.2,7.25,cancelled
TR11460,USR1134,member,BK307,classic,ST103,ST109,2024-03-13 20:50:00,2024-03-13 21:17:33,27.6,10.15,completed
TR11461,USR1102,member,BK261,classic,ST100,ST101,2024-11-16 16:56:00,2024-11-16 17:47:05,51.1,2.97,completed
TR11462,USR1027,member,BK312,electric,ST108,ST111,2024-01-15 21:12:00,2024-01-15 21:30:23,18.4,12.52,completed
TR11463,USR1013,member,BK300,electric,ST108,ST113,2024-05-17 12:06:00,2024-05-17 12:45:20,39.3,3.88,cancelled
TR11464,USR1062,casual,BK238,classic,ST109,ST109,2024-02-05 16:34:00,2024-02-05 16:36:20,2.3,9.85,completed
TR11465,USR1003,casual,BK328,classic,ST111,ST113,2024-10-04 19:11:00,2024-10-04 19:18:24,7.4,4.36,completed
TR11466,USR1013,casual,BK274,electric,ST111,ST105,2024-08-20 17:18:00,2024-08-20 17:30:18,12.3,2.23,completed
TR11467,USR1103,member,BK302,classic,ST112,ST111,2024-05-02 22:54:00,2024-05-02 23:12:15,18.3,8.07,completed
TR11468,USR1087,casual,BK261,classic,ST105,ST107,2024-10-09 14:30:00,2024-10-09 14:35:43,5.7,13.47,cancelled
TR11469,USR1174,casual,BK295,classic,ST112,ST106,2024-09-16 20:11:00,2024-09-16 20:58:38,47.6,6.78,completed
TR11470,USR1102,casual,BK280,electric,ST106,ST109,2024-10-07 17:57:00,2024-10-07 18:52:18,55.3,6.73,completed
TR11471,USR1014,casual,BK300,classic,ST105,ST111,2024-11-17 18:24:00,2024-11-17 18:38:07,14.1,12.51,completed
TR11472,USR1003,member,BK270,classic,ST110,ST106,2024-08-06 18:50:00,2024-08-06 19:05:10,15.2,0.91,completed
TR11473,USR1088,member,BK241,classic,ST106,ST113,2024-09-07 20:42:00,2024-09-07 21:21:58,40.0,8.75,cancelled
TR11474,USR1014,casual,BK329,classic,ST101,ST107,2024-09-07 20:16:00,2024-09-07 21:51:23,95.4,10.71,cancelled
TR11475,USR1004,casual,BK291,classic,ST100,ST113,2024-08-11 21:09:00,2024-08-11 21:28:04,19.1,10.59,completed
TR11476,USR1153,member,BK270,classic,ST101,ST101,2024-09-25 18:15:00,2024-09-25 18:18:56,3.9,3.19,completed
TR11477,USR1138,member,BK201,classic,ST101,ST113,2024-09-23 09:51:00,2024-09-23 09:51:00,52.6,1.66,completed
TR11478,USR1007,member,BK265,classic,ST102,ST113,2024-05-05 22:47:00,2024-05-05 23:33:44,46.7,5.2,completed
TR11479,USR1135,member,BK325,electric,ST105,ST100,2024-04-25 11:07:00,2024-04-25 11:22:17,15.3,5.21,completed
TR11480,USR1174,member,BK330,electric,ST107,ST109,2024-11-03 07:35:00,2024-11-03 07:40:09,5.2,5.78,completed
TR11481,USR1061,casual,BK228,classic,ST107,ST107,2024-07-11 08:04:00,2024-07-11 08:25:48,21.8,6.93,completed
TR11482,USR1004,member,BK253,electric,ST103,ST109,2024-11-05 20:56:00,2024-11-05 21:03:27,7.5,11.47,completed
TR11483,USR1053,member,BK325,electric,ST110,ST107,2024-04-10 12:37:00,2024-04-10 13:41:30,64.5,12.46,cancelled
TR11484,USR1053,casual,BK228,classic,ST100,ST102,2024-06-16 12:04:00,2024-06-16 12:08:02,4.0,12.53,cancelled
TR11485,USR1199,member,BK295,classic,ST105,ST107,2024-11-02 21:06:00,2024-11-02 21:08:00,2.0,11.54,completed
TR11486,USR1141,casual,BK201,electric,ST103,ST112,2024-11-27 22:00:00,2024-11-27 22:57:14,57.2,9.11,completed
TR11487,USR1032,member,BK312,classic,ST106,ST111,2024-08-25 21:11:00,2024-08-25 21:13:54,2.9,9.34,completed
TR11488,USR1047,member,BK211,electric,ST105,ST102,2024-05-17 12:08:00,2024-05-17 12:11:34,3.6,4.67,completed
TR11489,USR1136,member,BK226,classic,ST111,ST107,2024-03-17 13:47:00,2024-03-17 13:57:19,10.3,7.1,completed
TR11490,USR1087,casual,BK329,classic,ST102,ST114,2024-08-22 16:24:00,2024-08-22 17:04:42,40.7,13.35,completed
TR11491,USR1014,member,BK330,electric,ST107,ST107,2024-12-24 19:14:00,2024-12-24 20:08:26,54.4,2.96,completed
TR11492,USR1145,member,BK307,classic,ST101,ST104,2024-03-22 13:33:00,2024-03-22 13:35:00,2.0,12.86,nan
TR11493,USR1032,member,BK346,electric,ST104,ST110,2024-01-22 19:56:00,2024-01-22 20:23:46,27.8,1.22,completed
TR11494,USR1044,member,BK251,classic,ST101,ST114,2024-05-22 22:33:00,2024-05-22 22:44:56,11.9,1.2,completed
TR11495,USR1189,member,BK291,electric,ST108,ST113,2024-02-06 13:20:00,2024-02-06 14:11:00,51.0,11.32,completed
TR11496,USR1094,member,BK320,classic,ST109,ST102,2024-06-06 09:47:00,2024-06-06 10:21:49,34.8,11.4,completed
TR11497,USR1162,casual,BK212,classic,ST104,ST107,2024-07-11 12:06:00,2024-07-11 12:08:00,2.0,14.86,completed
TR11498,USR1047,casual,BK329,classic,ST103,ST101,2024-07-14 06:10:00,2024-07-14 06:25:56,15.9,14.37,completed
TR11499,USR1053,member,BK212,electric,ST105,ST108,2024-06-29 18:53:00,2024-06-29 19:11:05,18.1,8.94,completed
TR11219,USR1187,member,BK238,classic,ST102,ST103,2024-01-15 08:05:00,2024-01-15 08:14:25,9.4,14.62,completed
TR10871,USR1088,casual,BK251,classic,ST105,ST107,2024-05-04 22:20:00,2024-05-04 23:13:52,53.9,7.06,cancelled
TR10772,USR1044,member,BK315,classic,ST114,ST104,2024-04-30 06:26:00,2024-04-30 06:43:43,17.7,8.16,completed
TR10052,USR1123,member,BK201,classic,ST108,ST104,2024-01-06 07:58:00,2024-01-06 08:09:00,11.0,14.8,completed
TR10864,USR1138,casual,BK227,electric,ST114,ST114,2024-11-13 18:40:00,2024-11-13 18:59:34,19.6,4.27,completed
TR11442,USR1103,member,BK330,classic,ST102,ST107,2024-07-31 21:07:00,2024-07-31 21:15:22,8.4,14.42,completed
TR11315,USR1080,member,BK307,classic,ST105,ST105,2024-12-28 15:04:00,2024-12-28 15:27:48,23.8,3.49,completed
TR11032,USR1098,member,BK262,electric,ST111,ST102,2024-04-16 10:32:00,2024-04-16 11:08:44,36.7,13.07,completed
